Address,ProjectedValue,Latitude,Longitude
"Buena Vista, Hurst, TX",234623.38157894736,32.8200392,-97.1747179
"Summit Ridge Estates, Lewisville, TX",417962.0001607044,33.0513554,-97.021666
"Sam Bass Trails, Round Rock, TX",333091.28789978725,30.5242491,-97.70128090000001
"Parkside Village, Allen, TX",609962.1358005338,33.1032414,-96.6916825
"Teakwood Estates, Bedford, TX",388576.776396218,32.8559797,-97.1150956
"Canterbury, Bedford, TX",371780.2554809589,32.8415248,-97.1049272
"Waterford Park, Flower Mound, TX",723580.1030167682,33.0647257,-97.0440688
"North Lake Worth, Fort Worth, TX",420168.48499068135,32.8087304,-97.4624776
"Rollingwood, Bedford, TX",404979.0248188151,32.847622,-97.138727
"Northway Park, McAllen, TX",265513.7407962406,26.2034071,-98.23001239999999
"Fall Creek, San Antonio, TX",383820.402514443,29.5334639,-98.5565396
"Spinnacker Cove, Rowlett, TX",324868.09838284785,32.9314021,-96.5201031
"Vista Greens, Fort Worth, TX",333507.004992697,32.9644677,-97.2778457
"Bayside Terrace, La Porte, TX",218598.31914893616,29.6270827,-95.0149955
"Monticello Estates, Southlake, TX",1503733.7722662676,32.9225147,-97.1605879
"Vine Terrace, McAllen, TX",180221.09925134925,26.2269198,-98.24625979999999
"Briarcrest, Bryan, TX",293948.0408883375,30.6594943,-96.3319686
"The Parks, Saginaw, TX",297494.8596734021,32.8601275,-97.3639068
"Brentwood Village, Garland, TX",256838.41675129844,32.912624,-96.63888329999999
"Pioneer Crossing, Round Rock, TX",355141.3193252489,30.5377206,-97.6120995
"Creekshire, Sugar Land, TX",303299.6291412688,29.5953794,-95.59258240000001
"Quail Ridge, Fort Worth, TX",400865.2934473805,32.8855765,-97.444192
"Greenbriar, Benbrook, TX",263368.9166677529,32.673188,-97.4605759
"Kings Mill, Mansfield, TX",696202.3884305627,32.5888332,-97.105452
"Hurstview, Hurst, TX",255537.64,32.8445026,-97.1778795
"Tejas Trails, Fort Worth, TX",476367.3189543872,32.7627369,-97.50442029999999
"Hillandale, Killeen, TX",125095.70829185,31.1171194,-97.72779589999999
"Bayou Lakes, Dickinson, TX",403127.8850574713,29.4352074,-95.1099313
"Coventry Manor, Southlake, TX",1712704.8700334665,32.9607651,-97.166382
"Katymead, Pflugerville, TX",423146.63313987845,30.4503499,-97.613455
"Rustic Oaks, Garland, TX",363963.24963412207,33.0116852,-96.5450456
"Villages of Sunset Pointe, Fort Worth, TX",336667.10410404665,32.6252717,-97.4076891
"Heights of Park Vista, Fort Worth, TX",347567.5432604666,32.9101724,-97.260812
"Meadow Place, Cinco Ranch, TX",456218.8518518519,29.7388418,-95.7580048
"Lonesome Dove Estates, Hurst, TX",541279.3529411765,32.8234621,-97.1705678
"Bellevue Crest, Cleburne, TX",260021.7126638725,32.3376962,-97.3940471
"North Country Club Estates, Odessa, TX",357954.6434214393,31.8813082,-102.310599
"Fountail Ridge, Plano, TX",530125.5493969085,33.0836917,-96.75542139999999
"Chapman Place, Waxahachie, TX",347518.3913654713,32.4059305,-96.8374826
"Brentwood Place, Garland, TX",280861.79348131403,32.9495132,-96.67116270000001
"Crystal Forest, Midlothian, TX",602007.6229110324,32.427853,-96.9528425
"Big Bear Creek Meadows, Fort Worth, TX",408667.0978008963,32.9297721,-97.2810152
"Cantarra, Pflugerville, TX",390019.2470283136,30.3950843,-97.6188294
"Sunrise Meadows, Royse City, TX",314818.4,32.9751204,-96.3324817
"Historic Gardens, San Antonio, TX",251307.16008504413,29.4162449,-98.4746436
"Saginaw West, Saginaw, TX",275282.01937601203,32.8614365,-97.3702341
"Highland Meadows, Rockwall, TX",332373.65879818384,32.9059239,-96.4316545
"Country Club Park, Grand Prairie, TX",362840.07877824927,32.6912432,-96.9937861
"Quail Hollow Estates, Wylie, TX",404347.2884925099,33.0062727,-96.53911529999999
"Erin Glen, Deer Park, TX",295384.625,29.6912611,-95.13148
"Whitlock Warriors, Carrollton, TX",278538.7016056191,32.9684418,-96.9135901
"Briar Grove, Conroe, TX",267226.757573213,30.3383677,-95.4375814
"Lakeview, Channelview, TX",172839.1590909091,29.7760599,-95.11465330000001
"Bay Colony, Dickinson, TX",303342.1388888889,29.4462341,-95.0998669
"Wakefield, Burleson, TX",306858.52333974733,32.5420821,-97.3208492
"Cobblestone, Fort Worth, TX",273180.12181885185,32.7644351,-97.1884553
"Lake, Killeen, TX",166424.54157224053,31.1171194,-97.72779589999999
"Bedford Park Estates, Bedford, TX",408208.0257856743,32.844017,-97.1430671
"Oak Harbor, Azle, TX",441975.1680059016,32.8983184,-97.5224948
"Stonegate, Cleburne, TX",454206.2378577473,32.3324648,-97.4182632
"Vista Nueva, Laredo, TX",253966.86284093524,27.5033937,-99.4387946
"Copper Creek Estates, Plano, TX",449107.64604343055,33.0389961,-96.72732289999999
"Clear Springs Place, Richardson, TX",392694.753836395,32.9851252,-96.6698525
"Donna Park, Hurst, TX",330129.2926829268,32.8302493,-97.18867189999999
"Ridgeview, Fort Worth, TX",384882.6111705177,32.7021197,-97.3006759
"Trail Ridge, Benbrook, TX",376530.9911177849,32.669265,-97.499727
"Eden Roc Maintenance Association, San Antonio, TX",310906.3660969394,29.5893477,-98.4122543
"Cambridge, McKinney, TX",604840.6135572095,33.1983388,-96.6389342
"Fall Creek Estates, Keller, TX",633563.2105263158,32.8942302,-97.2291922
"Garden Acres, Bryan, TX",264372.1241500005,30.6379299,-96.3418574
"Woodgate, Carrollton, TX",488687.89808522863,32.9949759,-96.9175592
"La Bandara, Benbrook, TX",381565.6407077625,32.6920149,-97.45998
"Quail Run Valley, Rockwall, TX",436986.3768153552,32.9530876,-96.4676992
"Sleepy Hollow, Tyler, TX",278265.6876681962,32.3512601,-95.30106239999999
"Marlborough Square, Richardson, TX",426635.90733157936,32.9483335,-96.7298519
"Remington Ranch, Mansfield, TX",341692.74768747546,32.5478662,-97.1182353
"Villages of Caramel, Denton, TX",337761.58419523685,33.175711,-97.0766886
"Buena Vista, McAllen, TX",200276.7253678327,26.1984711,-98.2303982
"Skyline, North Richland Hills, TX",309820.1101596857,32.8342952,-97.2289029
"West Addition, McAllen, TX",119721.26395712844,26.2078522,-98.2739408
"Creekview Estates, McKinney, TX",526893.5065773986,33.2114574,-96.67314669999999
"Spring Creek, Saginaw, TX",325781.5588736516,32.8653611,-97.3595136
"Bellevue, Waxahachie, TX",236260.5798616852,32.3993248,-96.8313639
"Pleasant Manor, Burleson, TX",254112.5665895221,32.5272516,-97.3279175
"Shady Oaks, Southlake, TX",2031711.810409036,32.9552334,-97.1596724
"Berkley Heights, Cleburne, TX",444617.9600518101,32.3315124,-97.4000889
"Hunters Ridge, Grapevine, TX",414297.84488904127,32.957895,-97.094734
"Willow Creek, Pflugerville, TX",397897.15085853095,30.4548451,-97.6222665
"Barrett, Crosby, TX",141629.90151515152,29.9118885,-95.0621512
"Lewisville, McKinney, TX",266683.5733820197,33.2802957,-96.6180326
"Summer Hills, Watauga, TX",325892.14285714284,32.8764991,-97.2411076
"Pecan Valley, Benbrook, TX",301821.1370365941,32.6548073,-97.4522584
"Riverside Terrace, Laredo, TX",178839.82272469669,27.5505936,-99.5135797
"The Park at Deerfield, San Antonio, TX",740530.8092982406,29.6011211,-98.52061169999999
"Old Donation, Frisco, TX",388247.9559807486,33.1506744,-96.82361159999999
"Twin Creeks, Mansfield, TX",612656.6077188627,32.5932795,-97.1367625
"Ewing's Addition, McAllen, TX",159146.57455156473,26.2189657,-98.20229379999999
"Willow Dell, Tomball, TX",265403.6447368421,30.1027715,-95.6081246
"Paseo Del Norte, McAllen, TX",231136.2195642457,26.2034071,-98.23001239999999
"La Colonia Escondida, El Paso, TX",237751.59837531872,31.8434978,-106.5352418
"Waterview Preservation, Richardson, TX",668946.7663289519,32.9648699,-96.7555654
"Whispering Pines, Baytown, TX",297068.3780487805,29.7742349,-94.9234094
"Oak Timber, Hurst, TX",297563.75,32.8424036,-97.1022246
"Timber Creek, McKinney, TX",459763.9682506372,33.2377834,-96.6405349
"Brookside, Grapevine, TX",450066.30644564686,32.943092,-97.097557
"Brooks-Moreland, Benbrook, TX",332678.27293000504,32.673188,-97.4605759
"Corinth Farms, Corinth, TX",398614.1322088604,33.1448884,-97.0406656
"Turtle Bend, Killeen, TX",258268.42010721835,31.0890892,-97.7367731
"Nottingham, Carrollton, TX",484637.4072801126,32.9923225,-96.91487599999999
"Country Day Estates, Benbrook, TX",470213.4186926019,32.6906127,-97.4224091
"Pelly, Baytown, TX",111834.17021276597,29.7222592,-94.98120159999999
"University Place, Fort Worth, TX",636881.2538426997,32.713194,-97.3577328
"Dove Meadows, Grapevine, TX",431706.347826087,32.956604,-97.1044246
"Bayview, Los Fresnos, TX",398899.62353215297,26.0717438,-97.47637329999999
"Southplace Estates, Wylie, TX",367395.8748352248,33.005774,-96.59270049999999
"Taylor Crossing, McAllen, TX",187136.69764829404,26.2034071,-98.23001239999999
"Merilyn Plaza, South Houston, TX",164032.6551724138,29.663008,-95.2354902
"Greystone Country Estates, San Antonio, TX",1190325.2494657068,29.6201385,-98.52678859999999
"Fresno Ranchos, Fresno, TX",242806.62264150943,29.5389062,-95.4738491
"Oakridge, Laredo, TX",270765.8139662769,27.5898879,-99.47074049999999
"Boston Heights, Benbrook, TX",299176.37550681044,32.721438,-97.4562617
"Bell-Hurst, Bedford, TX",238048.42881166903,32.844017,-97.1430671
"Brookside Park, Tyler, TX",264088.42049786635,32.3098868,-95.3090869
"Retreat at Firewheel, Garland, TX",845035.9172241191,32.9824189,-96.632414
"Waterford Trails, Allen, TX",675725.7506750684,33.1281094,-96.6998583
"Alamo Farmsteads-Babcock Road-Owners Association of Westfie, San Antonio, TX",295842.13194213883,29.5216454,-98.6099452
"Colonia Fina, McAllen, TX",140344.5224120733,26.2034071,-98.23001239999999
"Hanna Ranch, Fort Worth, TX",267769.1144792595,32.6380095,-97.2749374
"Republic Oaks, San Antonio, TX",312268.20709576644,29.5135183,-98.4506416
"Spring Meadow, Allen, TX",522585.2693872689,33.1179983,-96.6451155
"Stone Creek, Carrollton, TX",538892.5766064409,32.9679688,-96.8616253
"Charleston Commons, Garland, TX",422946.9754664464,32.9502061,-96.64391379999999
"Terra Hills, Laredo, TX",245057.62450534245,27.5761477,-99.48567609999999
"Indian Shores, Crosby, TX",262755.61363636365,29.9726889,-95.1037911
"Westway Heights, McAllen, TX",179842.86945192577,26.228185,-98.2415349
"Stonewood, Grapevine, TX",794503.2259292341,32.9342919,-97.0780654
"Holiday Hills, North Richland Hills, TX",342818.37661485,32.8342952,-97.2289029
"Santander, Brownsville, TX",273648.4846460319,25.9773953,-97.5904854
"Oakmont, Denton, TX",398505.03038515645,33.1598606,-97.1271514
"Comanche Harbor, Granbury, TX",257989.824251162,32.405777,-97.78008
"Estes Park, Southlake, TX",1824930.223550722,32.9707576,-97.1409448
"Meadows at Cambridge Heights, Pflugerville, TX",396626.271903162,30.4707891,-97.65548910000001
"El Camino Real, San Marcos, TX",287659.5309165765,29.8928298,-97.90613859999999
"Hillsborough, Fort Worth, TX",368846.0786327712,32.7554883,-97.3307658
"River Road, San Antonio, TX",395306.9429672552,29.4509755,-98.4792717
"Robin Hood, Killeen, TX",259691.887890222,31.0990447,-97.7808613
"Redbud, McAllen, TX",230180.7316602895,26.2440617,-98.2317322
"Countryside San Pedro, San Antonio, TX",411202.45661209855,29.5607706,-98.4829117
"Creekwood, Baytown, TX",214586.73529411765,29.7546945,-94.9730811
"Jade Oaks, San Antonio, TX",366457.8977900036,29.5464435,-98.6098832
"Steeple Ridge, North Richland Hills, TX",541115.2185396048,32.9071993,-97.1955138
"Creekbend Estates, Plano, TX",636220.285790078,33.0338973,-96.71795949999999
"Clayton Carter, Lubbock, TX",84889.93714918564,33.6172661,-101.8282625
"Woodland Hills, Grapevine, TX",552229.0259232443,32.8992425,-97.110153
"Lakewood, Prosper, TX",814487.9210526316,33.227112,-96.7684088
"Chapel Hill, Highland Village, TX",668977.3440510967,33.091788,-97.0466759
"Shavano Heights, San Antonio, TX",569213.7120667157,29.5680819,-98.5645476
"Northeast Garland, Garland, TX",369326.13333333336,32.9390682,-96.61705459999999
"Bridgewater Crossing, Allen, TX",615333.222521016,33.117681,-96.7250557
"Chimney Hill, Southlake, TX",1003883.2157119118,32.9294045,-97.1730647
"Independence Hill, Plano, TX",545601.429707119,33.082509,-96.7514066
"Sunrise, Keller, TX",559448.7777777778,32.9147505,-97.2468646
"Cheyenne Ridge, Fort Worth, TX",322504.8257044192,32.677372,-97.257922
"Cresent Oaks Beach Estates, Little Elm, TX",333964.1893027772,33.1782296,-96.89098919999999
"Robinson Oaks, Denton, TX",464650.24738930137,33.1599686,-97.0948949
"Northridge, Laredo, TX",236820.063778564,27.5848025,-99.4740348
"Shady River, La Porte, TX",329694.25,29.6260902,-95.0221468
"The Bluffs of Henderson Pass, San Antonio, TX",332822.67584104376,29.5856287,-98.4537271
"Highland Hills, Highland Village, TX",511352.40109277447,33.08558,-97.04012
"Locksley, McAllen, TX",215166.0703642552,26.2034071,-98.23001239999999
"Alta Vista Acres, Haltom City, TX",272174.4423076923,32.7995738,-97.26918169999999
"Mountain Park, El Paso, TX",364462.33408791217,31.850675,-106.4612009
"Pecan Gap, Grapevine, TX",504349.9433496101,32.9342919,-97.0780654
"Ridgelake Shore, Conroe, TX",692268.5789473684,30.3882613,-95.6963354
"Kimberly Estates, Grapevine, TX",419730.962720907,32.9342919,-97.0780654
"Village Creek, Fort Worth, TX",206928.77962565515,32.7177318,-97.23381529999999
"Carriage Glen, Grapevine, TX",698979.3158559849,32.9342919,-97.0780654
"Highpoint, Lewisville, TX",354206.74187160353,33.0695437,-97.0393389
"Ryan Ranch Estates, Denton, TX",387822.0111126255,33.1473932,-97.12441849999999
"Oyster Point, Sugar Land, TX",645576.6075351426,29.6024915,-95.595209
"Rolling Valley, Weatherford, TX",281169.2916666667,32.7592955,-97.7972544
"Country Hill, Keller, TX",551259.68,32.9139137,-97.2387437
"Scenic Shores, Fort Worth, TX",474639.1412327115,32.8531394,-97.295517
"Oxford, Sugar Land, TX",495373.4937822769,29.5577769,-95.60210459999999
"Cambridge Place, Southlake, TX",1417902.8414444835,32.9322167,-97.12336140000001
"Village of Oakpark, Bedford, TX",451483.4694649888,32.8443112,-97.1046663
"Middletown, Baytown, TX",116673.54901960785,29.7238984,-94.9760044
"Castle Hill Estates, Burleson, TX",438703.1021738248,32.5420821,-97.3208492
"Garden Ridge, Lewisville, TX",333820.2597685433,33.0063943,-96.9681889
"Stonebridge Meadows, Rockwall, TX",411579.3546565522,32.9255497,-96.4704692
"Willow Run, Burleson, TX",249253.72388360868,32.5420821,-97.3208492
"Bently Village, Fort Worth, TX",428269.7429029751,32.7686317,-97.16421129999999
"Tierra Del Oro, Baytown, TX",332089.10256410256,29.7774713,-94.9237339
"Hampton, Sanger, TX",238301.19496842497,33.3631705,-97.1739027
"Quail Crest Estates, Bedford, TX",477910.6762766017,32.8605955,-97.1626681
"Versailles, Southlake, TX",1227713.2960824198,32.93116,-97.132904
"South Decatur, Decatur, TX",244720.416073228,33.2342834,-97.5861393
"Towne Lake Garden, San Antonio, TX",266138.2805092612,29.5339519,-98.4314233
"Sharp's Farm, Richardson, TX",734529.757667113,32.9949569,-96.6448913
"Greens Estates, Garland, TX",579389.2612979149,32.9740509,-96.6183901
"Trails of Prosper, Prosper, TX",568370.25,33.2480074,-96.78508219999999
"Northpark Village, Watauga, TX",292265.88,32.8861248,-97.2487229
"Valley Ridge, Fort Worth, TX",373450.3353898036,32.5874638,-97.2420274
"Windsor Park, Garland, TX",279018.9704852686,32.8543159,-96.5679961
"Flagstone, McKinney, TX",715980.6047916953,33.1617199,-96.7018605
"Willow Wood, Fort Worth, TX",307352.19728789275,32.7503391,-97.4888579
"Ridglea Estates, Benbrook, TX",485588.9625111353,32.7055076,-97.4305658
"Sylvan Beach, La Porte, TX",257545.84444444443,29.6499441,-95.0127275
"Glenwood Estates, McKinney, TX",419175.4958314635,33.2065826,-96.6561511
"Heatherwood, Hurst, TX",494745.0526315789,32.8234621,-97.1705678
"Mustang Lakes, Celina, TX",778580.4087401651,33.2737156,-96.7426988
"La Paloma, McAllen, TX",102609.32707054872,26.192836,-98.2383886
"Oakridge Park, Lewisville, TX",378235.7397451292,33.0743939,-97.0149296
"Barrington Heights, Beaumont, TX",378948.6830681838,30.1091632,-94.1689834
"Ivory Palms Estates, McAllen, TX",216672.18488651933,26.2410609,-98.2563419
"Eagle Crossing, McAllen, TX",355430.0316999715,26.3107667,-98.2369808
"Oak Bluff, San Antonio, TX",293621.8769405394,29.5402498,-98.6387472
"Lindsey Place, San Antonio, TX",269911.0009518208,29.4767604,-98.64149669999999
"Chaucer Estates, Denton, TX",444411.78279073024,33.0644361,-97.06012589999999
"Lake Shadows, Crosby, TX",270659.2411764706,29.9423538,-95.1374242
"Provincia Villas, San Antonio, TX",283297.42577527254,29.4251905,-98.4945922
"Reid Farm, Allen, TX",564098.738708437,33.0948945,-96.66804529999999
"Saddlebrook, Richardson, TX",726596.4351314799,32.9483335,-96.7298519
"Mountain Creek, Grand Prairie, TX",204016.61677104997,32.7173323,-96.95312249999999
"Lakeview, Garland, TX",312934.0584069128,32.862229,-96.5709986
"Creekside, Carrollton, TX",749219.9144552542,33.015704,-96.928208
"Silverstone, Conroe, TX",672659.1914358482,30.2951094,-95.4894853
"Preston Lakes, Prosper, TX",688473.4,33.2188138,-96.8017577
"Elk River Estates, Tyler, TX",465512.4170540518,32.2516766,-95.3330328
"Glenmeadow, Baytown, TX",187419.07352941175,29.7575409,-94.95489549999999
"Encino Park, McAllen, TX",250421.21872477024,26.2034071,-98.23001239999999
"The Hill, Sugar Land, TX",338075.2500217308,29.5984434,-95.6225521
"Willow Bend One, El Paso, TX",448072.81291474384,31.7618778,-106.4850217
"Port Ridglea, Granbury, TX",386726.3826872146,32.4171341,-97.7049591
"Breckinridge Farms, Richardson, TX",690542.3701675347,32.991066,-96.6481777
"La Paloma Estates, Grapevine, TX",390027.1725109629,32.9342919,-97.0780654
"Canyon Creek Bluffs, San Antonio, TX",463532.5959472016,29.6012691,-98.5127196
"Jackson Arms, Carrollton, TX",307160.1118753537,32.9766949,-96.89341399999999
"Millwood Creek, Richardson, TX",192251.5198899964,32.94679051616583,-96.68603371307074
"Club Creek, Garland, TX",468078.5649427401,32.876262,-96.5976937
"Arbor Creek, Carrollton, TX",440978.21461649385,33.0289401,-96.8669316
"Westside Manor, Deer Park, TX",272618.54455445544,29.6916557,-95.13994919999999
"High Country, Grapevine, TX",591404.4799600566,32.9342919,-97.0780654
"Lakes of Fairhaven, Tomball, TX",914401.4468085108,30.0971621,-95.6160549
"Iron Horse, Haltom City, TX",285310.93333333335,32.7995738,-97.26918169999999
"Flanigan Hill, Keller, TX",594283.8297872341,32.9176252,-97.2504236
"Paso Del Norte, Laredo, TX",125287.09232734144,27.5035613,-99.5075519
"Stone Lake Estates, Plano, TX",782141.2439240661,33.0197547,-96.8237113
"Valley Creek North, Garland, TX",386262.0714124387,32.9446654,-96.6030304
"The Parks at Legacy, Prosper, TX",701474.6597938144,33.22644340000001,-96.844128
"Lilyana, Celina, TX",622905.925,33.2667435,-96.76251069999999
